id,name,link
ev0007159,FFA-Branchentiger Awards,https://www.imdb.com/event/ev0007159
ev0002044,"FFEST IFF - International Student Film Festival, RO",https://www.imdb.com/event/ev0002044
ev0002504,FIAT/IFTA Awards,https://www.imdb.com/event/ev0002504
ev0005991,Fiaticorti - Festival Internazionale del Cortometraggio,https://www.imdb.com/event/ev0005991
ev0005324,FICA.VC - Festival Internacional Colaborativo do Audiovisual,https://www.imdb.com/event/ev0005324
ev0004638,FICA - Festival Internacional de Cinema Ambiental,https://www.imdb.com/event/ev0004638
ev0004674,FICARQ - Festival Internacional de Cine y Arquitectura,https://www.imdb.com/event/ev0004674
ev0003242,FICCA International Film Festival,https://www.imdb.com/event/ev0003242
ev0006085,FIC-CAT Festival Internacional de Cinema en Català Costa Daurada,https://www.imdb.com/event/ev0006085
ev0005089,FICC - Festival Internacional de Cinema Cristão,https://www.imdb.com/event/ev0005089
ev0002616,FICE - Federazione Italiana Cinema d'Essai,https://www.imdb.com/event/ev0002616
ev0005587,FIC-ESMI Bella Vista,https://www.imdb.com/event/ev0005587
ev0008442,FICG en Lagos de Moreno,https://www.imdb.com/event/ev0008442
ev0006665,FICG in LA,https://www.imdb.com/event/ev0006665
ev0003448,FICIC Cosquin Film Festival,https://www.imdb.com/event/ev0003448
ev0003215,FICMA Feria Internacional de Cine de Manizales,https://www.imdb.com/event/ev0003215
ev0005292,FICMEC,https://www.imdb.com/event/ev0005292
ev0013069,Ficrural Carlos Velo International Film Festival,https://www.imdb.com/event/ev0013069
ev0013435,FICSAM International Mental Health Film Festival,https://www.imdb.com/event/ev0013435
ev0016009,FICSAN Festival de San Roque,https://www.imdb.com/event/ev0016009
ev0003931,FICUMAN Festival International de Cine UNAM,https://www.imdb.com/event/ev0003931
ev0016007,FICwallmapu – International Festival of Indigenous Cinema and Arts in Wallmapu,https://www.imdb.com/event/ev0016007
ev0005900,Fifer - Festival Internacional do Filme Etnográfico do Recife,https://www.imdb.com/event/ev0005900
ev0005913,FIFER - Festival Internacional do Filme Etnográfico do Recife,https://www.imdb.com/event/ev0005913
ev0004367,FIFO Festival International du Film Documentaire OcÃ©anien,https://www.imdb.com/event/ev0004367
ev0004417,FIFOG,https://www.imdb.com/event/ev0004417
ev0003823,Figari Film Fest,https://www.imdb.com/event/ev0003823
ev0000240,Figueira da Foz International Film Festival,https://www.imdb.com/event/ev0000240
ev0001359,FIKE - Évora International Short Film Festival,https://www.imdb.com/event/ev0001359
ev0004117,Filem'on: International Children's Film Festival Brussels,https://www.imdb.com/event/ev0004117
ev0003682,FILM @ Downtown Urban Arts Festival,https://www.imdb.com/event/ev0003682
ev0000771,Film+,https://www.imdb.com/event/ev0000771
ev0004721,Film Advisory Board,https://www.imdb.com/event/ev0004721
ev0002198,Filma Oviedo International Short Film Festival,https://www.imdb.com/event/ev0002198
ev0005922,Filmare La Storia,https://www.imdb.com/event/ev0005922
ev0009104,Film Arts and Hearts Film Festival,https://www.imdb.com/event/ev0009104
ev0011875,Filmatic Drama Screenplay Awards,https://www.imdb.com/event/ev0011875
ev0004906,Filmatic Festival,https://www.imdb.com/event/ev0004906
ev0001171,Film by the Sea International Film Festival,https://www.imdb.com/event/ev0001171
ev0002560,Film Club's The Lost Weekend,https://www.imdb.com/event/ev0002560
ev0013431,FilmCon Awards,https://www.imdb.com/event/ev0013431
ev0013696,Film Crash,https://www.imdb.com/event/ev0013696
ev0000241,"Film Critics Awards, Russia",https://www.imdb.com/event/ev0000241
ev0000061,Film Critics Circle of Australia Awards,https://www.imdb.com/event/ev0000061
ev0015581,Film Critics Circle of India,https://www.imdb.com/event/ev0015581
ev0003830,FilmDayton Festival,https://www.imdb.com/event/ev0003830
ev0004426,Film De Femmes,https://www.imdb.com/event/ev0004426
ev0002259,Filmed in Utah Awards,https://www.imdb.com/event/ev0002259
ev0005030,Filmets - Badalona Film Festival,https://www.imdb.com/event/ev0005030
ev0000244,Filmex,https://www.imdb.com/event/ev0000244
ev0002254,Filmfail Awards,https://www.imdb.com/event/ev0002254
ev0002766,"Film Fan's Association Awards, IN",https://www.imdb.com/event/ev0002766
ev0000245,Filmfare Awards,https://www.imdb.com/event/ev0000245
ev0005955,Filmfare Awards East,https://www.imdb.com/event/ev0005955
ev0015582,Filmfare Awards Marathi,https://www.imdb.com/event/ev0015582
ev0001531,Filmfare Awards South,https://www.imdb.com/event/ev0001531
ev0014455,Filmfare Glamour And Style Awards,https://www.imdb.com/event/ev0014455
ev0006217,Film Fest 919,https://www.imdb.com/event/ev0006217
ev0005785,Filmfest Dusseldorf,https://www.imdb.com/event/ev0005785
ev0004090,Filmfest homochrom,https://www.imdb.com/event/ev0004090
ev0005283,Film Festival Cologne,https://www.imdb.com/event/ev0005283
ev0005484,FilmFestival Contravision,https://www.imdb.com/event/ev0005484
ev0006562,FilmFestival Cottbus - Festival of East European Cinema,https://www.imdb.com/event/ev0006562
ev0002373,Film Festival Flix,https://www.imdb.com/event/ev0002373
ev0002962,Filmfestival Kitzbuehel,https://www.imdb.com/event/ev0002962
ev0004597,Filmfestival Max Ophüls Preis,https://www.imdb.com/event/ev0004597
ev0002797,Film Festival Oostende,https://www.imdb.com/event/ev0002797
ev0003213,Film Fest Kosova,https://www.imdb.com/event/ev0003213
ev0000247,Filmfest Ludwigsburg,https://www.imdb.com/event/ev0000247
ev0010984,Filmfest München,https://www.imdb.com/event/ev0010984
ev0003696,Filmfest Schleswig-Holstein,https://www.imdb.com/event/ev0003696
ev0003045,Film Fest Twain Harte,https://www.imdb.com/event/ev0003045
ev0013438,Film Fest Zell,https://www.imdb.com/event/ev0013438
ev0005499,Filmgate Miami Short Film Festival,https://www.imdb.com/event/ev0005499
ev0007257,Filmhellenes - Greek Film Fest,https://www.imdb.com/event/ev0007257
ev0004225,Filmily Fest Film Festival,https://www.imdb.com/event/ev0004225
ev0000349,Film Independent Spirit Awards,https://www.imdb.com/event/ev0000349
ev0000243,"Film Information Council, USA",https://www.imdb.com/event/ev0000243
ev0005016,FilmInk Awards,https://www.imdb.com/event/ev0005016
ev0004596,Filminute,https://www.imdb.com/event/ev0004596
ev0003917,Film Invasion L.A.,https://www.imdb.com/event/ev0003917
ev0005362,Film Invasion Los Angeles,https://www.imdb.com/event/ev0005362
ev0002760,"Filmkraft, Denmark",https://www.imdb.com/event/ev0002760
ev0013503,Filmkunsttage Sachsen-Anhalt,https://www.imdb.com/event/ev0013503
ev0000910,Filmland Award,https://www.imdb.com/event/ev0000910
ev0005714,Film Leben Festival,https://www.imdb.com/event/ev0005714
ev0003611,Film London Awards,https://www.imdb.com/event/ev0003611
ev0003768,FilmMaker Fest Milano,https://www.imdb.com/event/ev0003768
ev0005522,Filmmakers First TV Writing Competition,https://www.imdb.com/event/ev0005522
ev0005092,Filmmakers International Screenwriting Awards,https://www.imdb.com/event/ev0005092
ev0006859,Filmmakers of the Year Film Festival (FYFF),https://www.imdb.com/event/ev0006859
ev0003977,Filmmatic Filmmaker Awards,https://www.imdb.com/event/ev0003977
ev0011876,Filmmatic Short Screenplay Awards,https://www.imdb.com/event/ev0011876
ev0013565,Film Miami Fest,https://www.imdb.com/event/ev0013565
ev0001675,"Film North, Huntsville International Film Festival",https://www.imdb.com/event/ev0001675
ev0002436,FilmOneFest,https://www.imdb.com/event/ev0002436
ev0015544,Film Only Film Festival,https://www.imdb.com/event/ev0015544
ev0016016,Filmörnen,https://www.imdb.com/event/ev0016016
ev0001890,"FilmOut San Diego, US",https://www.imdb.com/event/ev0001890
ev0004187,Filmplus - Festival fur Filmschnitt und Montagekunst,https://www.imdb.com/event/ev0004187
ev0006026,Filmpraïs,https://www.imdb.com/event/ev0006026
ev0002850,FilmQuest,https://www.imdb.com/event/ev0002850
ev0008447,Filmsaaz Festival,https://www.imdb.com/event/ev0008447
ev0004849,Filmschau Baden Württemberg,https://www.imdb.com/event/ev0004849
ev0000248,"Filmschau Nuremberg, Germany",https://www.imdb.com/event/ev0000248
ev0003643,Films for the Forest,https://www.imdb.com/event/ev0003643
ev0013426,Filmshop Breakthrough Series,https://www.imdb.com/event/ev0013426
ev0005660,Films Infest,https://www.imdb.com/event/ev0005660
ev0005861,Filmski Festival Herceg Novi - Montenegro Film Festival,https://www.imdb.com/event/ev0005861
ev0006136,Filmski Front,https://www.imdb.com/event/ev0006136
ev0005926,Filmski Susreti,https://www.imdb.com/event/ev0005926
ev0004764,Filmslang,https://www.imdb.com/event/ev0004764
ev0000249,Film Society of Lincoln Center,https://www.imdb.com/event/ev0000249
ev0000250,Film South Asia,https://www.imdb.com/event/ev0000250
ev0003964,FilmSPARK,https://www.imdb.com/event/ev0003964
ev0002708,FILMSshort Competition,https://www.imdb.com/event/ev0002708
ev0001981,"Filmstock Film Festival, US",https://www.imdb.com/event/ev0001981
ev0001213,Filmstock International Film Festival,https://www.imdb.com/event/ev0001213
ev0005601,Filmstrip International Film Festival,https://www.imdb.com/event/ev0005601
ev0005457,Filmtage Friedrichshafen,https://www.imdb.com/event/ev0005457
ev0007782,Film Threat Award This!,https://www.imdb.com/event/ev0007782
ev0005106,FILMthuer,https://www.imdb.com/event/ev0005106
ev0015249,Filmulate Genre Festivals,https://www.imdb.com/event/ev0015249
ev0009301,Filmworks Film Festival,https://www.imdb.com/event/ev0009301
ev0012139,Filmzeit Kaufbeuren,https://www.imdb.com/event/ev0012139
ev0013471,FILMZ - Festival des deutschen Kinos,https://www.imdb.com/event/ev0013471
ev0002349,FiLUMS (Lums International Film Festival),https://www.imdb.com/event/ev0002349
ev0003742,FIM - Festival Imagem-Movimento,https://www.imdb.com/event/ev0003742
ev0004000,Fimucite Festival Internacional de Musica de Cine de Tenerife,https://www.imdb.com/event/ev0004000
ev0000252,Final Cut Film Festival,https://www.imdb.com/event/ev0000252
ev0003298,Final Draft Big Break Competition,https://www.imdb.com/event/ev0003298
ev0005172,Fine Cut Festival of Films,https://www.imdb.com/event/ev0005172
ev0005669,FINI International Image Festival,https://www.imdb.com/event/ev0005669
ev0008551,Finish Line Script Competition,https://www.imdb.com/event/ev0008551
ev0005433,FIPA,https://www.imdb.com/event/ev0005433
ev0002523,FI PI LI Horror Festival,https://www.imdb.com/event/ev0002523
ev0005730,Firenze FilmCorti,https://www.imdb.com/event/ev0005730
ev0002821,Fire Rose Productions 10-Minute Play Competition,https://www.imdb.com/event/ev0002821
ev0000723,First Americans in the Arts Awards,https://www.imdb.com/event/ev0000723
ev0007037,First Contact Film Festival,https://www.imdb.com/event/ev0007037
ev0002028,"First Film, US",https://www.imdb.com/event/ev0002028
ev0001741,FirstGlance Film Fest Hollywood,https://www.imdb.com/event/ev0001741
ev0002274,First Glance Film Festival,https://www.imdb.com/event/ev0002274
ev0013439,"FirstGlance Film Festival, Philadelphia",https://www.imdb.com/event/ev0013439
ev0005337,First Hermetic International Film Festival,https://www.imdb.com/event/ev0005337
ev0005788,FIRST International Film Festival Xining,https://www.imdb.com/event/ev0005788
ev0008311,"First Look, USA",https://www.imdb.com/event/ev0008311
ev0000724,First Run Festival,https://www.imdb.com/event/ev0000724
ev0000834,"First Steps Awards, Germany",https://www.imdb.com/event/ev0000834
ev0005609,First Take Film Festival,https://www.imdb.com/event/ev0005609
ev0008179,First-Time Filmmaker Sessions,https://www.imdb.com/event/ev0008179
ev0002820,First Youth Film Festival,https://www.imdb.com/event/ev0002820
ev0014224,FiSH - das Filmfestival,https://www.imdb.com/event/ev0014224
ev0005102,Five Continents International Film Festival,https://www.imdb.com/event/ev0005102
ev0003301,Five Flavours Asian Film Festival,https://www.imdb.com/event/ev0003301
ev0015353,Fiver Dance Film Festival,https://www.imdb.com/event/ev0015353
ev0008839,Fixion Fest,https://www.imdb.com/event/ev0008839
ev0002452,Flagler Film Festival,https://www.imdb.com/event/ev0002452
ev0002226,Flagship City International Film Festival,https://www.imdb.com/event/ev0002226
ev0013474,Flahertiana Documentary Film Festival,https://www.imdb.com/event/ev0013474
ev0001251,Flaiano Film Festival,https://www.imdb.com/event/ev0001251
ev0001252,Flaiano International Prizes,https://www.imdb.com/event/ev0001252
ev0012435,Flamingo Film Festival,https://www.imdb.com/event/ev0012435
ev0003501,Flathead Lake International Cinemafest,https://www.imdb.com/event/ev0003501
ev0002120,Flatland Film Festival,https://www.imdb.com/event/ev0002120
ev0013927,Flatlands Dance Film Festival,https://www.imdb.com/event/ev0013927
ev0005784,Flensburg Short Film Festival,https://www.imdb.com/event/ev0005784
ev0000255,Flickapalooza Film Festival,https://www.imdb.com/event/ev0000255
ev0001020,Flickerfest International Short Film Festival,https://www.imdb.com/event/ev0001020
ev0006321,Flicks Film Festival,https://www.imdb.com/event/ev0006321
ev0014195,Florence Biennale,https://www.imdb.com/event/ev0014195
ev0009597,Florence Film Awards,https://www.imdb.com/event/ev0009597
ev0015624,Florence Korea Film Fest,https://www.imdb.com/event/ev0015624
ev0002057,Florence Queer Festival,https://www.imdb.com/event/ev0002057
ev0003903,Florence River to River Indian Film Festival,https://www.imdb.com/event/ev0003903
ev0004727,Florianópolis Audiovisual Mercosul (FAM),https://www.imdb.com/event/ev0004727
ev0000256,Florida Film Critics Circle Awards,https://www.imdb.com/event/ev0000256
ev0000257,Florida Film Festival,https://www.imdb.com/event/ev0000257
ev0003904,Florida Surf Film Festival,https://www.imdb.com/event/ev0003904
ev0010257,Flutlicht Fussball Film Festival,https://www.imdb.com/event/ev0010257
ev0003073,"FLY Film Festival, US",https://www.imdb.com/event/ev0003073
ev0003809,Flyway Film Festival,https://www.imdb.com/event/ev0003809
ev0003848,FMF Krakow Film Music Festival,https://www.imdb.com/event/ev0003848
ev0003072,FMK International Short Film Festival,https://www.imdb.com/event/ev0003072
ev0002569,FOCAL International Awards,https://www.imdb.com/event/ev0002569
ev0003759,Focus Filmfestival,https://www.imdb.com/event/ev0003759
ev0005035,Focus International Film Festival,https://www.imdb.com/event/ev0005035
ev0002573,FOCUS ON ABILITY Short Film Festival,https://www.imdb.com/event/ev0002573
ev0005007,Foggia Film Festival,https://www.imdb.com/event/ev0005007
ev0005251,Follow Your Dreams Film Festival,https://www.imdb.com/event/ev0005251
ev0004218,Foreign Press Association Media Awards,https://www.imdb.com/event/ev0004218
ev0005352,Forest City Film Festival,https://www.imdb.com/event/ev0005352
ev0001089,"Forest Film Festival, Oregon, USA",https://www.imdb.com/event/ev0001089
ev0002434,Forster Film Festival,https://www.imdb.com/event/ev0002434
ev0001489,Fort Collins TriMedia Festival,https://www.imdb.com/event/ev0001489
ev0001849,"Fort Lauderdale International Film Festival, US",https://www.imdb.com/event/ev0001849
ev0000930,Fort Myers Beach Film Festival,https://www.imdb.com/event/ev0000930
ev0003294,Fort Myers Film Festival,https://www.imdb.com/event/ev0003294
ev0002104,Fort Worth Bizarre Film Festival,https://www.imdb.com/event/ev0002104
ev0000258,Fort Worth Film Festival,https://www.imdb.com/event/ev0000258
ev0001232,Fort Worth Gay and Lesbian International Film Festival,https://www.imdb.com/event/ev0001232
ev0001922,"Fort Worth Indie Film Showcase, US",https://www.imdb.com/event/ev0001922
ev0003404,"Forum on Law, Culture & Society's International Short Film Competition",https://www.imdb.com/event/ev0003404
ev0005347,FotoFilm Tijuana,https://www.imdb.com/event/ev0005347
ev0000259,Fotogramas de Plata,https://www.imdb.com/event/ev0000259
ev0006021,Foto Gramma Doro,https://www.imdb.com/event/ev0006021
ev0005859,Four Points Film Project,https://www.imdb.com/event/ev0005859
ev0001433,Foursite Film Festival,https://www.imdb.com/event/ev0001433
